Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment,BlackIsComp
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMVOnischuk,GMZongYuanZhao,1/2-1/2,2:00:00.000,2513,350.0,A07,512242015,66,06:39:00,7200+0,2:00:00.000,2612,,350.0,21.73913043478261,-38.0,-143.57142857142858,0.5285,48.848636363636366,13.058666666666667,[%emt 99.411] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMBobbyCheng,GMKShevchenko,1/2-1/2,2:00:00.000,2642,350.0,E71,512242014,65,06:39:00,7200+0,2:00:00.000,2540,,350.0,56.22727272727273,71.42857142857143,-2.9285714285714284,0.5222857142857141,52.36652380952381,17.86645238095238,[%emt 3.643] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMKuzubov,GMTemurKuybokarov,1-0,2:00:00.000,2583,350.0,D26,512242013,73,06:39:00,7200+0,2:00:00.000,2644,,350.0,44.6,95.33333333333333,404.25,2.6426666666666665,60.62025,6.081666666666667,[%emt 4.403] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMAntonSmirnov,GMVolokitin,1/2-1/2,2:00:00.000,2665,350.0,E49,512242012,46,06:39:00,7200+0,2:00:00.000,2600,,350.0,14.25,26.8,5.266666666666667,0.41606666666666664,3.5653333333333332,19.420533333333335,[%emt 3.174] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMIturrizaga,GMASRasmussen,1-0,2:00:00.000,2550,350.0,A80,512242011,57,06:38:00,7200+0,2:00:00.000,2618,,350.0,41.2,255.52631578947367,489.6111111111111,0.7171052631578947,27.633736842105264,18.508944444444445,[%emt 120.511] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMJesperSThybo,GMJSantosLatasa,0-1,2:00:00.000,2672,350.0,D85,512242010,118,06:38:00,7200+0,2:00:00.000,2525,,350.0,-4.375,-100.51282051282051,-297.4864864864865,8.395435897435899,18.898794871794873,13.174692307692307,[%emt 2.099] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMVallejoPons,GMMadsAndersen,1/2-1/2,2:00:00.000,2592,350.0,C58,512242009,61,06:38:00,7200+0,2:00:00.000,2710,,350.0,16.571428571428573,25.65,-49.55,0.48965,0.6469,35.709050000000005,[%emt 605.885] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMJonasBuhlBjerre,GMShirov,1/2-1/2,2:00:00.000,2697,350.0,A07,512242008,98,06:38:00,7200+0,2:00:00.000,2599,,350.0,33.90909090909091,1.625,-13.359375,1.2435625,23.2905,10.246328125,[%emt 115.513] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMPerunovic,IMAUrazayev,1/2-1/2,2:00:00.000,2445,350.0,C84,512242007,150,06:38:00,7200+0,2:00:00.000,2542,,350.0,-4.117647058823529,-73.42,-80.63265306122449,9.919559999999999,21.99932,4.021897959183674,[%emt 4.18] Game drawn by repetition,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMKazhgaleyev,GMIvanisevic,1/2-1/2,2:00:00.000,2558,350.0,E48,512242006,118,06:38:00,7200+0,2:00:00.000,2536,,350.0,37.375,48.256410256410255,-5.923076923076923,7.368051282051283,40.93179487179488,15.35420512820513,[%emt 240.585] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMMarkus,IMASuleymenov,1-0,2:00:00.000,2463,350.0,A48,512242005,89,06:38:00,7200+0,2:00:00.000,2599,,350.0,36.766666666666666,67.72413793103448,296.84482758620686,3.6227931034482763,25.554689655172414,35.093724137931034,[%emt 3.616] Black resigns,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMJumabayev,GMIndjic,0-1,2:00:00.000,2613,350.0,A61,512242004,120,06:37:00,7200+0,2:00:00.000,2615,,350.0,44.58536585365854,-196.55,-417.7435897435897,2.02545,24.020325,8.983487179487177,[%emt 2.628] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMDVeraSiguenas,GMSolak,0-1,2:00:00.000,2594,350.0,D10,512242003,68,06:37:00,7200+0,2:00:00.000,2503,,350.0,38.65217391304348,16.40909090909091,-162.38636363636363,0.5758636363636365,41.78245454545454,5.219181818181817,[%emt 4.218] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMSanal,IMRenatoTerry,0-1,2:00:00.000,2507,350.0,A55,512242002,104,06:37:00,7200+0,2:00:00.000,2570,,350.0,64.77142857142857,-55.911764705882355,-356.3529411764706,31.439352941176466,24.72688235294118,9.152558823529413,[%emt 2.636] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMCruz,GMCan,0-1,2:00:00.000,2593,350.0,D46,512242001,54,06:37:00,7200+0,2:00:00.000,2568,,350.0,31.31578947368421,35.05555555555556,-129.23529411764707,0.6071666666666666,17.726000000000003,35.849294117647055,[%emt 3.26] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMYilmaz,GMCordova,1/2-1/2,2:00:00.000,2533,350.0,E16,512242000,117,06:37:00,7200+0,2:00:00.000,2634,,350.0,60.775,66.05128205128206,83.86842105263158,8.495076923076923,22.532615384615386,15.470131578947369,[%emt 3.9] Game drawn by mutual agreement,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMDmitrijKollars,GMVKazakouski,0-1,2:00:00.000,2528,350.0,C84,512241999,80,06:37:00,7200+0,2:00:00.000,2643,,350.0,27.37037037037037,-137.5,-486.1923076923077,0.5374615384615384,25.01326923076923,6.434961538461539,[%emt 3.26] White resigns,
FICS unrated standard game,FICS freechess.org,2022.08.07,?,GMPPultinevicius,GMSvane,1-0,2:00:00.000,2640,350.0,D53,512241998,105,06:37:00,7200+0,2:00:00.000,2541,,350.0,18.666666666666668,116.97142857142858,320.88235294117646,8.67217142857143,22.054771428571428,12.01714705882353,[%emt 2.6] Black resigns,
