Event,Site,Date,Round,White,Black,Result,BlackClock,BlackElo,BlackIsComp,BlackRD,ECO,FICSGamesDBGameNo,PlyCount,Time,TimeControl,WhiteClock,WhiteElo,WhiteIsComp,WhiteRD,AvgEvalOpening,AvgEvalMiddle,AvgEvalEnd,AvgEmtOpening,AvgEmtMiddle,AvgEmtEnd,ResultComment
FICS rated standard game,FICS freechess.org,2023.02.08,?,Polymorphe,kunde,0-1,0:15:00.000,2035,,28.5,C41,530249834,88,10:04:00,900+0,0:15:00.000,1981,,54.3,-32.53333333333333,-487.37931034482756,-748.1206896551724,0.4106551724137931,0.8641379310344827,0.4472413793103448,[%emt 0.887] White resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,exeComp,mikelkoldo,1-0,0:15:00.000,1422,,123.4,C62,530249763,33,09:41:00,900+5,0:15:00.000,2759,Yes,34.6,45.5,145.72727272727272,277.375,0.23181818181818184,6.858181818181817,3.8279000000000005,[%emt 0.106] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.08,?,puppytiger,konozrout,0-1,0:15:00.000,2292,Yes,38.6,C49,530249741,11,09:47:00,900+0,0:15:00.000,1720,,327.6,21.5,19.333333333333332,-9.333333333333334,0.207,0.161,0.26166666666666666,[%emt 2.092] White resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,scalaQueen,kristijanZD,0-1,0:15:00.000,2223,,55.1,C16,530249691,122,09:18:00,900+0,0:15:00.000,2069,Yes,27.3,-91.3170731707317,-485.65,-394.92,1.545425,0.848575,0.7031499999999999,[%emt 2.03] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.08,?,Ruvarashe,exeComp,0-1,0:15:00.000,2759,Yes,34.6,D37,530249676,17,09:29:00,900+5,0:15:00.000,1664,,58.9,31.666666666666668,10.0,-42.3,0.40619999999999995,0.2758,11.272400000000001,[%emt 9.511] White resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,MichailovA,Keffa,0-1,0:15:00.000,1946,,25.5,E15,530249599,74,08:41:00,900+7,0:15:00.000,2065,,46.1,32.36,-15.208333333333334,-53.666666666666664,2.321375,10.373708333333331,2.74675,[%emt 7.13] White resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,Aromas,damouno,1/2-1/2,0:15:00.000,2127,,36.8,A40,530249572,161,08:47:00,900+0,0:15:00.000,1955,,24.9,-47.27777777777778,61.509433962264154,18.320754716981135,1.1777358490566034,2.193584905660378,0.6508679245283019,[%emt 0.828] Neither player has mating material
FICS rated standard game,FICS freechess.org,2023.02.08,?,Polymorphe,kunde,1-0,0:15:00.000,2045,,28.6,C41,530249530,63,08:46:00,900+0,0:15:00.000,1971,,54.9,69.0,148.76190476190476,273.8,0.5214285714285714,2.181476190476191,1.5948,[%emt 7.573] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,damouno,Aromas,0-1,0:15:00.000,1943,,25.0,A02,530249436,98,08:24:00,900+0,0:15:00.000,2139,,36.9,86.66666666666667,-493.5,-743.078125,0.8809374999999999,2.8144375000000004,0.6231875,[%emt 2.376] White resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,Aromas,damouno,1-0,0:15:00.000,2151,,37.1,C10,530249359,73,08:09:00,900+0,0:15:00.000,1931,,25.0,27.72,-96.54166666666667,7.2272727272727275,0.6411250000000001,1.3089583333333332,1.9166666666666667,[%emt 7.04] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.08,?,konozrout,SEPry,1/2-1/2,0:15:00.000,2305,,43.6,D30,530249212,181,07:07:00,900+0,0:15:00.000,2292,Yes,38.6,43.67213114754098,-1.1333333333333333,-26.25,2.4660999999999995,2.0359666666666665,0.4514833333333333,[%emt 2.39] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.08,?,damouno,rodnojo,1/2-1/2,0:15:00.000,2038,,35.7,E76,530249198,154,07:11:00,900+0,0:15:00.000,2152,,37.3,77.88461538461539,46.21568627450981,85.17647058823529,1.5629411764705885,1.152372549019608,0.8993333333333333,[%emt 3.246] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.08,?,rodnojo,Slek,0-1,0:15:00.000,2148,,36.9,C44,530248644,64,04:24:00,900+0,0:15:00.000,2055,,36.1,-29.227272727272727,-28.523809523809526,-282.14285714285717,0.7429047619047618,1.998,3.6758095238095234,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,Slek,rodnojo,0-1,0:15:00.000,2044,,36.3,B33,530248585,62,04:10:00,900+0,0:15:00.000,2159,,37.1,30.952380952380953,-183.5,-573.575,0.6995,1.2429000000000001,4.306125,[%emt 5.114] White resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,HappyPawns,GriffyJr,1-0,0:15:00.000,2088,Yes,40.1,A50,530248468,33,03:33:00,900+1,0:15:00.000,2719,Yes,59.2,44.416666666666664,251.9090909090909,557.8,0.945090909090909,1.632090909090909,2.3341000000000003,[%emt 20.719] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,konozrout,SEPry,1/2-1/2,0:15:00.000,2305,,43.9,A13,530248393,174,02:37:00,900+0,0:15:00.000,2292,Yes,38.7,43.101694915254235,-1.9827586206896552,-0.5614035087719298,2.038206896551724,2.541051724137931,0.44680701754385965,[%emt 1.381] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.08,?,Demicka,konozrout,0-1,0:15:00.000,2291,Yes,39.0,A68,530248312,64,02:13:00,900+0,0:15:00.000,1837,,75.0,84.4090909090909,317.1904761904762,-251.61904761904762,0.9391428571428572,2.9497142857142857,2.969619047619047,[%emt 9.218] White resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,konozrout,Demicka,0-1,0:15:00.000,1806,,75.5,D66,530248266,132,01:49:00,900+0,0:15:00.000,2306,Yes,39.0,56.266666666666666,-220.70454545454547,-741.6046511627907,1.4238409090909092,2.6784090909090903,1.4524651162790696,[%emt 1.758] White resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,lutidol,Demicka,1-0,0:33:00.000,1809,,75.9,B40,530248220,54,01:21:00,1980+33,0:33:00.000,2202,,66.6,89.47368421052632,447.55555555555554,629.1764705882352,3.572722222222222,3.9668888888888896,3.5587647058823526,[%emt 3.118] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.08,?,Demicka,konozrout,0-1,0:15:00.000,2305,Yes,39.1,A00,530248172,70,01:07:00,900+0,0:15:00.000,1811,,76.5,-55.333333333333336,-154.3913043478261,-525.6315789473684,2.173260869565218,2.9297391304347826,1.295608695652174,[%emt 1.463] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,exeComp,ArasanX,1/2-1/2,0:16:00.000,2765,Yes,33.1,A29,530247936,90,23:26:00,960+3,0:16:00.000,2759,Yes,34.3,19.838709677419356,7.233333333333333,4.586206896551724,3.6530666666666676,3.3678,3.1704827586206896,[%emt 14.415] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.07,?,ArasanX,exeComp,1/2-1/2,0:16:00.000,2759,Yes,34.4,B30,530247860,283,22:39:00,960+3,0:16:00.000,2765,Yes,33.2,26.28421052631579,-1.2234042553191489,0.010638297872340425,2.7671063829787235,1.001968085106383,0.45598936170212767,[%emt 0.148] Neither player has mating material
FICS rated standard game,FICS freechess.org,2023.02.07,?,Indrayoga,scalaQueen,0-1,0:15:00.000,2061,Yes,27.0,C00,530247567,22,22:01:00,900+0,0:15:00.000,1981,,42.0,28.375,116.28571428571429,146.71428571428572,0.23857142857142857,0.4517142857142857,1.7527142857142857,[%emt 1.438] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Speyside,Demicka,1-0,0:30:00.000,1819,,77.7,D35,530247541,67,21:33:00,1800+0,0:30:00.000,2192,Yes,50.2,29.565217391304348,268.59090909090907,423.3888888888889,1.7965454545454547,3.745863636363637,2.2147727272727273,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Demicka,konozrout,0-1,0:15:00.000,2304,Yes,39.0,D27,530247410,44,21:21:00,900+0,0:15:00.000,1821,,78.5,21.266666666666666,17.214285714285715,-449.57142857142856,0.2263571428571429,2.7732142857142854,2.844,[%emt 16.489] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,konozrout,Demicka,1-0,0:15:00.000,1823,,78.9,B22,530247367,41,21:12:00,900+0,0:15:00.000,2303,Yes,39.1,20.928571428571427,62.23076923076923,432.4230769230769,0.31007692307692314,2.0233846153846153,3.393423076923077,[%emt 15.971] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Demicka,Speyside,0-1,0:30:00.000,2190,Yes,50.3,D10,530247325,28,21:02:00,1800+0,0:30:00.000,1827,,79.4,6.3,-148.0,-497.77777777777777,0.31522222222222224,3.663888888888889,0.9613333333333333,[%emt 4.995] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Speyside,Aromas,1-0,0:15:00.000,1922,,24.8,C84,530246632,57,17:56:00,900+0,0:15:00.000,2187,Yes,50.5,28.0,-11.526315789473685,-18.333333333333332,0.9537894736842105,3.8291578947368423,3.8163333333333336,[%emt 13.921] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,konozrout,Demicka,1-0,0:15:00.000,1829,,80.2,B22,530246309,85,17:01:00,900+0,0:15:00.000,2302,Yes,39.0,56.689655172413794,277.25,434.0,1.5040357142857146,2.929535714285714,2.1998214285714286,[%emt 11.5] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Demicka,konozrout,0-1,0:15:00.000,2301,Yes,39.1,A68,530246139,44,16:40:00,900+0,0:15:00.000,1831,,80.7,58.86666666666667,-113.92857142857143,-151.45454545454547,0.31057142857142855,3.9247857142857145,0.9223571428571425,[%emt 0.416] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,konozrout,Demicka,1-0,0:15:00.000,1833,,81.3,B40,530246022,41,16:18:00,900+0,0:15:00.000,2300,Yes,39.1,65.71428571428571,50.0,531.7692307692307,0.6109230769230769,3.608461538461538,5.455038461538462,[%emt 5.895] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Demicka,konozrout,0-1,0:15:00.000,2299,Yes,39.2,D31,530245908,42,16:00:00,900+0,0:15:00.000,1836,,81.9,26.533333333333335,77.71428571428571,-409.5,1.8448571428571428,2.4998571428571426,1.4857692307692303,[%emt 0.659] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,GriffyJr,family,1-0,0:15:00.000,2049,,49.1,A11,530245893,115,15:55:00,900+0,0:15:00.000,2081,Yes,39.8,-174.05128205128204,-135.78947368421052,260.9166666666667,0.2804473684210526,0.843342105263158,1.4368947368421052,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,kristijanZD,MichaelOgbeide,1-0,0:15:00.000,2078,,36.9,C02,530245873,53,15:47:00,900+0,0:15:00.000,2218,,55.4,37.166666666666664,112.0,315.8235294117647,0.9461176470588233,2.218352941176471,2.199794117647059,[%emt 7.609] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Speyside,Demicka,1-0,0:30:00.000,1841,,82.5,C00,530245817,63,15:24:00,1800+0,0:30:00.000,2185,Yes,50.8,-21.181818181818183,-196.76190476190476,202.85714285714286,1.9905238095238096,4.042761904761905,2.7879500000000004,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,MichaelOgbeide,kristijanZD,0-1,0:15:00.000,2212,,56.0,D10,530245810,82,15:28:00,900+0,0:15:00.000,2083,,37.1,18.857142857142858,-42.0,-278.1111111111111,1.3985185185185185,3.423185185185185,1.1588518518518518,[%emt 1.766] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,kristijanZD,scalaQueen,1-0,0:15:00.000,2066,Yes,26.8,A85,530245682,145,15:00:00,900+0,0:15:00.000,2206,,56.7,330.2857142857143,683.0416666666666,1443.7894736842106,2.5963125000000002,1.4661041666666665,0.8538749999999999,[%emt 1.485] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,Demicka,Speyside,1/2-1/2,0:30:00.000,2191,Yes,51.0,A50,530245454,74,14:25:00,1800+0,0:30:00.000,1826,,83.5,-106.16,-221.25,0.0,2.145,3.0976249999999994,0.6472499999999999,[%emt 0.1] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.07,?,konozrout,Notarious,0-1,0:15:00.000,2924,Yes,34.5,D39,530245307,66,14:13:00,900+0,0:15:00.000,2299,Yes,39.2,30.91304347826087,-18.363636363636363,-542.6190476190476,0.8470454545454544,2.7045000000000003,1.8465714285714285,[%emt 15.789] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Demicka,konozrout,0-1,0:15:00.000,2298,Yes,39.2,D07,530245041,50,13:44:00,900+0,0:15:00.000,1829,,84.5,71.29411764705883,-2.0,-454.15625,0.8270624999999999,3.4853125,2.190875,[%emt 15.914] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Notarious,pikozrout,1-0,0:15:00.000,2293,Yes,50.6,B12,530244923,95,13:13:00,900+0,0:15:00.000,2924,Yes,34.5,76.15625,355.96774193548384,306.6333333333333,2.7398387096774193,3.1751290322580643,2.6715806451612902,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,exeComp,Notarious,0-1,0:15:00.000,2919,Yes,34.5,A29,530244743,157,12:35:00,900+0,0:15:00.000,2764,Yes,34.3,16.132075471698112,-56.51923076923077,-222.76923076923077,3.585442307692308,1.8610192307692306,0.6202884615384616,[%emt 0.1] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,damouno,mcstorytaller,1-0,0:15:00.000,1946,,29.9,A03,530244677,119,12:40:00,900+5,0:15:00.000,2148,,37.0,122.35,498.7435897435897,804.9671052631579,1.8010769230769232,1.6092051282051283,0.6693589743589744,[%emt 0.531] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Keffa,damouno,0-1,0:15:00.000,2144,,37.2,A40,530244559,58,12:27:00,900+7,0:15:00.000,1940,,25.4,37.8,186.05263157894737,10.0,0.6355263157894737,3.016263157894737,3.4295789473684213,[%emt 4.319] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Notarious,exeComp,1-0,0:15:00.000,2769,Yes,34.4,C10,530244513,128,12:06:00,900+0,0:15:00.000,2914,Yes,34.6,77.74418604651163,106.47619047619048,188.625,2.411690476190476,1.8131904761904758,0.7508214285714288,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,exeComp,Notarious,1/2-1/2,0:15:00.000,2917,Yes,34.7,C67,530244317,217,11:32:00,900+0,0:15:00.000,2766,Yes,34.5,29.753424657534246,6.958333333333333,1.2638888888888888,1.8297083333333335,1.1133194444444445,0.506,[%emt 0.1] Game drawn by the 50 move rule
FICS rated standard game,FICS freechess.org,2023.02.07,?,Speyside,Demicka,1-0,0:30:00.000,1834,,85.1,B23,530244081,75,10:47:00,1800+0,0:30:00.000,2189,Yes,51.1,-59.34615384615385,-126.6,336.6666666666667,2.7256799999999997,2.94832,2.5224583333333332,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,IFDThor,MORSAL,0-1,0:15:00.000,2983,Yes,114.4,D43,530244023,44,10:55:00,900+1,0:15:00.000,2310,Yes,42.6,21.933333333333334,-33.07142857142857,-347.2857142857143,0.1917857142857143,1.5117857142857143,1.4723214285714288,[%emt 22.272] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.07,?,ArasanX,Notarious,0-1,0:15:00.000,2912,Yes,34.8,C39,530243925,104,10:25:00,900+0,0:15:00.000,2770,Yes,33.0,-53.68571428571428,-137.41176470588235,-172.97058823529412,1.8319117647058822,3.1143823529411763,1.9315147058823527,[%emt 7.869] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Demicka,konozrout,0-1,0:15:00.000,2297,Yes,39.2,D31,530243917,54,10:36:00,900+0,0:15:00.000,1837,,86.2,15.473684210526315,-184.05555555555554,-589.3846153846154,1.952111111111111,2.1689999999999996,2.0506470588235297,[%emt 0.928] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,konozrout,Demicka,1-0,0:15:00.000,1840,,86.8,B40,530243815,43,10:23:00,900+0,0:15:00.000,2296,Yes,39.2,53.4,77.92857142857143,357.2142857142857,0.8926428571428573,1.9834999999999998,3.0581428571428573,[%emt 8.865] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Notarious,ArasanX,1/2-1/2,0:15:00.000,2767,Yes,33.1,C65,530243777,108,10:01:00,900+0,0:15:00.000,2915,Yes,35.0,5.081081081081081,7.111111111111111,0.0,1.9558333333333333,2.715333333333333,1.3114571428571427,[%emt 6.505] Game drawn by mutual agreement
FICS rated standard game,FICS freechess.org,2023.02.07,?,Demicka,Speyside,1-0,0:30:00.000,2203,Yes,51.3,E40,530243770,47,10:06:00,1800+0,0:30:00.000,1800,,87.5,43.375,237.46666666666667,226.5,0.31333333333333335,5.806533333333333,1.3055,[%emt 0.881] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,Najma,kamenozrout,0-1,0:15:00.000,2173,Yes,41.3,C44,530243751,50,09:58:00,900+0,0:15:00.000,1877,,24.4,-33.64705882352941,-21.5,258.9375,1.4889999999999999,3.1793125,2.1895937500000002,[%emt 38.422] White forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.07,?,Notarious,exeComp,1-0,0:15:00.000,2771,Yes,34.6,B81,530243668,143,09:32:00,900+0,0:15:00.000,2910,Yes,35.1,73.0625,152.06382978723406,200.75641025641025,3.1877234042553195,2.536127659574468,0.3930851063829788,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,kamenozrout,Najma,1-0,0:15:00.000,1880,,24.4,A55,530243641,59,09:37:00,900+0,0:15:00.000,2170,Yes,41.4,69.25,-181.73684210526315,-11.71052631578948,0.8850000000000001,4.699421052631579,5.622131578947368,[%emt 19.038] Black forfeits on time
FICS rated standard game,FICS freechess.org,2023.02.07,?,YurijNone,bho,1-0,0:15:00.000,1914,,136.3,A00,530243563,69,09:26:00,900+0,0:15:00.000,2220,,61.4,27.291666666666668,110.04347826086956,810.5625,0.5620869565217391,4.804565217391304,1.3087727272727276,[%emt 1.439] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,exeComp,Notarious,1/2-1/2,0:15:00.000,2913,Yes,35.3,C65,530243501,175,09:04:00,900+0,0:15:00.000,2768,Yes,34.7,0.2542372881355932,-11.155172413793103,-7.224137931034483,1.8577413793103448,1.0950344827586207,0.819344827586207,[%emt 3.843] Neither player has mating material
FICS rated standard game,FICS freechess.org,2023.02.07,?,scalaQueen,Indrayoga,1-0,0:15:00.000,1987,,42.0,C29,530243269,71,08:40:00,900+0,0:15:00.000,2060,Yes,26.6,38.708333333333336,262.95652173913044,238.875,1.2276521739130435,1.9080434782608695,1.0960217391304345,[%emt 0.1] Black checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,YurijNone,Wzin,1-0,0:15:00.000,1814,,28.9,A00,530243259,37,08:47:00,900+0,0:15:00.000,2218,,61.8,20.384615384615383,38.166666666666664,224.16666666666666,0.4825,1.5830000000000002,2.3898333333333333,[%emt 5.704] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,SEPry,konozrout,1-0,0:15:00.000,2304,Yes,39.2,D04,530243170,77,08:20:00,900+0,0:15:00.000,2297,,43.9,-34.88461538461539,229.32,586.3199999999999,1.03544,2.7959199999999997,5.91856,[%emt 2.743] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Notarious,exeComp,1/2-1/2,0:15:00.000,2765,Yes,34.9,B33,530243133,182,07:59:00,900+0,0:15:00.000,2916,Yes,35.4,28.0327868852459,13.566666666666666,-3.775,3.5758999999999994,1.1368666666666667,0.580125,[%emt 0.908] Game drawn by repetition
FICS rated standard game,FICS freechess.org,2023.02.07,?,HappyPawns,kamenozrout,1-0,0:15:00.000,2171,Yes,41.5,C42,530243065,91,07:52:00,900+1,0:15:00.000,2718,Yes,59.0,34.064516129032256,-7.333333333333333,978.0833333333334,2.513033333333333,4.262766666666667,2.9398,[%emt 0.1] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Speyside,HappyPawns,0-1,0:15:00.000,2717,Yes,59.2,D30,530242969,74,07:29:00,900+1,0:15:00.000,2204,Yes,51.4,-0.48,-422.625,-521.4166666666666,1.9280833333333331,4.0849166666666665,1.5918958333333333,[%emt 0.108] White checkmated
FICS rated standard game,FICS freechess.org,2023.02.07,?,exeComp,Ravelochess,1-0,0:15:00.000,1389,,135.0,A30,530242887,6,07:32:00,900+5,0:15:00.000,2765,Yes,35.0,25.333333333333332,11.0,104.0,0.0,0.3735,0.1,[%emt 5.064] Black forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.07,?,Ravelochess,exeComp,0-1,0:15:00.000,2765,Yes,35.0,B30,530242881,36,07:17:00,900+5,0:15:00.000,1389,,135.0,24.076923076923077,-329.5833333333333,-587.0909090909091,1.4337499999999999,5.623083333333334,3.7529090909090908,[%emt 62.947] White resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,HappyPawns,GriffyJr,1-0,0:15:00.000,2080,Yes,39.9,B90,530242871,53,07:19:00,900+1,0:15:00.000,2716,Yes,59.3,32.666666666666664,286.94117647058823,697.0588235294117,0.26841176470588235,1.8901176470588235,1.4005588235294117,[%emt 19.783] Black resigns
FICS rated standard game,FICS freechess.org,2023.02.07,?,Alexbourg,scalaQueen,0-1,0:15:00.000,2052,Yes,26.6,C23,530242837,52,07:14:00,900+0,0:15:00.000,1965,,29.1,210.61111111111111,100.88235294117646,-51.53333333333333,2.5674117647058825,1.4400588235294118,1.253235294117647,[%emt 0.1] White forfeits by disconnection
FICS rated standard game,FICS freechess.org,2023.02.07,?,scalaQueen,Alexbourg,1-0,0:15:00.000,1971,,29.2,C33,530242797,69,06:56:00,900+0,0:15:00.000,2046,Yes,26.7,-25.291666666666668,-46.04347826086956,229.9090909090909,1.525826086956522,1.8875217391304346,2.1563636363636367,[%emt 0.1] Black forfeits on time
